GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US42003050100,42003050100,"Census Tract 501, Allegheny County, Pennsylvania",904,88,29248,5528,52.8,8.9,39844,8426,3.3,2.5,3233,4486,39.2,7.2,11736,1154,25.6,8.4,7185,1126,8.4,3.7,2316,834,9.6,4.9,9063,2844,361,83,38895,8270,23.0,10.9,N,N,39.3,12.2,N,N,6.1,4.8,N,N,19.9,12.0,N,N,5.0,7.5,N,N,6.6,7.0,N,N,1685,234,17554,2666,10.0,6.4,22065,12495,84.4,9.3,16671,2851,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,5.6,7.4,22785,7614,0.0,1.5,-,**,10.0,6.4,22065,12495,32.6,(X),(X),(X),31.9,(X),(X),(X),30.4,(X),(X),(X)
1400000US42003050600,42003050600,"Census Tract 506, Allegheny County, Pennsylvania",926,86,53118,13475,67.3,8.4,47026,14427,18.7,6.3,25708,26367,43.2,7.4,16996,1995,8.6,5.3,12646,3130,8.4,5.6,1695,1206,27.1,7.8,19817,6048,492,81,70396,21410,16.7,10.1,N,N,46.5,12.7,N,N,13.6,8.9,N,N,17.7,11.3,N,N,0.0,5.0,N,N,5.5,6.1,N,N,1929,225,25969,7430,12.5,4.5,50076,28948,78.9,9.5,22213,5734,0.0,1.3,-,**,7.4,7.3,29696,34705,0.0,1.3,-,**,0.9,1.3,-,**,0.3,0.5,-,**,0.9,1.0,N,N,12.5,4.5,50076,28948,44.6,(X),(X),(X),54.7,(X),(X),(X),32.4,(X),(X),(X)
1400000US42003050900,42003050900,"Census Tract 509, Allegheny County, Pennsylvania",684,63,13128,1905,43.0,9.5,16439,3745,0.0,3.6,-,**,25.3,6.4,9786,1821,28.1,8.6,7909,1103,17.5,5.8,3295,1011,4.4,3.5,3360,2017,298,75,14702,2572,37.2,12.4,N,N,55.4,15.9,N,N,3.0,4.1,N,N,4.4,7.2,N,N,0.0,8.0,N,N,0.0,8.0,N,N,1175,170,7783,1457,2.4,3.0,N,N,93.7,5.9,8160,1537,3.1,5.0,N,N,0.8,1.2,N,N,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,2.4,3.0,N,N,42.5,(X),(X),(X),40.3,(X),(X),(X),38.6,(X),(X),(X)
1400000US42003051000,42003051000,"Census Tract 510, Allegheny County, Pennsylvania",612,56,18901,3559,52.0,9.6,23624,5357,7.7,5.2,3255,1986,30.1,8.1,10468,1262,21.4,8.8,7104,920,12.7,5.8,1310,646,18.5,9.3,7334,2819,191,49,22938,3557,36.6,15.1,N,N,41.9,18.1,N,N,2.6,4.6,N,N,14.1,13.1,N,N,0.0,12.2,N,N,4.7,7.3,N,N,1875,322,7933,1592,47.1,6.6,5704,2039,46.8,6.6,10694,2261,0.5,0.6,N,N,3.9,2.5,4137,2733,0.0,1.3,-,**,0.3,0.4,N,N,1.4,1.4,1719,2351,2.8,2.2,3296,1290,44.6,6.8,5823,2127,30.4,(X),(X),(X),37.2,(X),(X),(X),31.6,(X),(X),(X)
1400000US42003051100,42003051100,"Census Tract 511, Allegheny County, Pennsylvania",318,81,12776,3159,62.9,14.4,12389,4282,0.0,7.6,-,**,31.1,11.5,7305,2565,19.2,10.6,6569,2331,25.2,13.6,2155,1351,5.0,5.8,12125,2482,140,59,14820,4484,30.7,22.4,11012,7524,69.3,22.4,16508,5500,0.0,16.3,-,**,0.0,16.3,-,**,0.0,16.3,-,**,0.0,16.3,-,**,578,134,7114,1634,9.2,6.4,N,N,90.8,6.4,7280,1808,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,9.2,6.4,N,N,46.5,(X),(X),(X),36.4,(X),(X),(X),39.1,(X),(X),(X)
1400000US42003060300,42003060300,"Census Tract 603, Allegheny County, Pennsylvania",1241,98,45972,4771,75.3,4.8,52724,5736,12.1,4.0,6101,3130,21.4,4.1,13756,1943,6.4,4.1,11933,3011,6.6,4.4,3645,2061,12.4,4.7,9392,1957,484,87,53713,9285,14.9,10.0,N,N,25.8,12.5,N,N,33.5,15.5,N,N,20.7,10.0,N,N,4.3,5.3,N,N,0.8,2.1,N,N,2552,251,23196,3122,81.5,5.6,25419,3085,13.2,2.6,14208,4725,0.0,1.0,-,**,0.0,1.0,-,**,0.3,0.4,N,N,0.0,1.0,-,**,5.0,5.4,8716,13610,5.2,4.6,22685,11794,76.6,7.0,25723,3551,29.3,(X),(X),(X),36.6,(X),(X),(X),23.3,(X),(X),(X)
1400000US42003060500,42003060500,"Census Tract 605, Allegheny County, Pennsylvania",772,59,58172,13207,76.7,5.4,65203,17694,18.8,6.2,8188,3575,27.6,5.5,13161,1807,1.9,1.6,12720,3082,1.6,1.7,1217,12,17.6,6.2,10949,3122,256,52,70797,10934,13.7,8.2,N,N,35.2,12.1,N,N,29.3,9.1,N,N,4.3,4.9,N,N,8.6,8.7,N,N,9.0,8.6,N,N,1453,159,31682,6784,87.0,7.2,32638,7219,10.3,7.0,24026,17481,0.0,1.7,-,**,0.0,1.7,-,**,0.1,0.4,N,N,0.3,0.5,N,N,2.4,2.6,30157,11431,4.4,3.4,22402,21201,82.6,6.9,33184,7415,33.9,(X),(X),(X),46.1,(X),(X),(X),28.1,(X),(X),(X)
1400000US42003070300,42003070300,"Census Tract 703, Allegheny County, Pennsylvania",1058,104,100705,19425,89.2,4.4,84519,12245,29.1,7.6,69058,66474,10.7,4.5,21992,3842,0.9,1.4,9150,29,0.0,2.3,-,**,7.9,4.0,29079,12726,306,70,193452,63415,12.4,8.1,N,N,35.6,17.7,N,N,49.0,16.7,N,N,2.9,4.8,N,N,0.0,7.8,N,N,0.0,7.8,N,N,2056,219,52577,10923,82.5,8.3,58606,12710,11.2,8.6,19666,14392,0.3,0.6,N,N,5.0,3.1,33441,16492,0.0,1.2,-,**,0.5,0.8,N,N,0.5,0.8,N,N,1.5,1.4,N,N,81.5,8.2,59009,12828,17.1,(X),(X),(X),32.4,(X),(X),(X),16.9,(X),(X),(X)
1400000US42003070500,42003070500,"Census Tract 705, Allegheny County, Pennsylvania",1723,125,72531,8390,85.3,4.2,76087,8296,29.9,6.0,12272,4953,7.5,1.8,19181,3708,0.6,0.9,2260,17,1.2,1.3,14750,5139,5.5,2.6,15479,4551,365,77,132626,28266,12.1,6.9,N,N,23.8,11.0,N,N,47.1,14.3,N,N,10.4,10.2,N,N,6.6,8.8,N,N,0.0,6.6,N,N,2852,249,44638,5105,80.9,5.2,47228,5977,2.1,1.8,44600,6853,0.0,0.9,-,**,14.9,5.4,31866,16622,0.0,0.9,-,**,0.4,0.7,N,N,1.6,1.4,32819,17077,4.2,2.3,29900,12998,77.1,5.6,48161,6197,11.2,(X),(X),(X),2.5,(X),(X),(X),10.9,(X),(X),(X)
1400000US42003070600,42003070600,"Census Tract 706, Allegheny County, Pennsylvania",1262,88,73668,12558,85.4,5.5,75864,14995,32.6,6.6,11333,4144,16.6,5.1,20430,4132,0.0,2.0,-,**,0.6,1.0,1713,22,9.8,4.2,14287,9380,235,75,171921,72111,10.2,15.3,N,N,26.0,14.1,N,N,54.5,20.8,N,N,0.0,10.1,N,N,9.4,13.5,N,N,0.0,10.1,N,N,1978,191,47762,8102,81.1,7.2,50796,9409,1.0,1.1,24915,10562,0.2,0.4,N,N,16.9,6.9,36721,11082,0.0,1.3,-,**,0.0,1.3,-,**,0.8,0.8,8520,3165,3.0,2.1,24728,13507,78.1,7.6,51809,9886,22.6,(X),(X),(X),14.5,(X),(X),(X),19.3,(X),(X),(X)
1400000US42003070800,42003070800,"Census Tract 708, Allegheny County, Pennsylvania",990,100,81921,16356,76.6,9.4,82513,16016,25.1,6.8,39759,29338,23.4,10.2,20319,6150,0.0,2.5,-,**,0.0,2.5,-,**,12.5,7.6,23752,8535,366,116,118621,35158,23.2,20.0,N,N,38.0,16.0,N,N,33.3,16.9,N,N,2.5,4.4,N,N,3.0,5.1,N,N,0.0,6.6,N,N,1725,202,48293,9669,66.6,10.5,57940,13196,4.8,4.4,33016,23246,0.0,1.4,-,**,25.3,11.0,29845,21681,0.0,1.4,-,**,1.6,2.5,N,N,1.8,1.4,32242,13168,3.5,2.7,13997,14235,65.2,10.3,58653,13398,22.5,(X),(X),(X),21.9,(X),(X),(X),16.9,(X),(X),(X)
1400000US42003070900,42003070900,"Census Tract 709, Allegheny County, Pennsylvania",2429,144,78946,18073,79.8,6.7,88829,19319,24.7,4.9,17130,6962,8.1,2.8,21688,6213,0.3,0.5,8750,25,0.0,1.0,-,**,3.2,1.8,34178,16230,597,140,175691,57550,9.4,7.2,61154,50589,32.3,13.4,63391,15511,45.2,13.9,243790,107452,6.0,5.5,292839,138915,7.0,6.0,306262,203810,0.0,4.1,-,**,4787,537,41612,8942,56.5,6.8,50935,14016,3.4,2.2,32183,32926,0.4,0.7,N,N,38.5,6.7,30268,11117,0.0,0.5,-,**,0.0,0.1,N,N,1.1,1.3,5135,4168,1.8,1.9,5523,8178,55.5,6.8,51619,14426,12.4,(X),(X),(X),13.7,(X),(X),(X),13.9,(X),(X),(X)
1400000US42003080200,42003080200,"Census Tract 802, Allegheny County, Pennsylvania",944,54,50573,8307,79.6,6.1,55113,9912,19.4,6.1,3843,2779,23.4,5.4,14091,2766,5.2,3.6,8143,1503,2.1,1.5,1150,1283,11.4,5.3,13803,5366,372,66,75845,15793,9.1,5.2,N,N,36.6,13.4,N,N,34.1,10.5,N,N,8.9,6.2,N,N,9.9,7.8,N,N,1.3,2.5,N,N,1721,166,28401,3892,91.2,4.7,27996,3734,7.2,4.6,31234,25410,0.0,1.4,-,**,1.2,1.2,46119,36204,0.0,1.4,-,**,0.0,1.4,-,**,0.3,0.6,N,N,3.4,4.4,18384,3523,88.2,6.8,28307,3829,15.5,(X),(X),(X),20.7,(X),(X),(X),11.6,(X),(X),(X)
1400000US42003080400,42003080400,"Census Tract 804, Allegheny County, Pennsylvania",782,48,42262,6939,87.0,5.5,42193,8367,18.4,6.3,7276,4672,17.6,5.5,16002,2197,0.5,0.8,-,**,0.0,3.1,-,**,7.3,3.7,9882,1260,169,65,57254,11407,8.9,8.2,N,N,74.6,13.1,N,N,13.6,11.3,N,N,0.0,13.7,N,N,3.0,4.8,N,N,0.0,13.7,N,N,1455,159,23325,3726,77.5,6.3,26037,4128,4.4,2.9,11797,6316,0.0,1.7,-,**,17.1,6.5,13933,6388,0.0,1.7,-,**,0.0,1.7,-,**,1.0,1.1,24607,17562,3.6,3.3,9752,7438,74.0,7.2,26824,3971,17.1,(X),(X),(X),11.2,(X),(X),(X),14.1,(X),(X),(X)
1400000US42003080600,42003080600,"Census Tract 806, Allegheny County, Pennsylvania",1033,100,71365,10525,88.1,3.6,70656,10566,24.4,6.5,12012,6237,16.0,3.8,16331,4091,0.0,2.4,-,**,1.5,1.7,9506,10694,10.2,3.8,13606,3541,322,62,109799,24639,4.7,6.5,N,N,37.0,13.5,N,N,37.9,12.4,N,N,10.2,8.3,N,N,10.2,9.8,N,N,0.0,7.5,N,N,2078,267,36255,5427,89.1,4.9,36062,5569,5.5,3.9,27357,12813,0.3,0.5,N,N,3.0,3.6,55444,89340,0.0,1.2,-,**,0.0,1.2,-,**,2.0,1.6,40864,21817,0.0,1.2,-,**,89.1,4.9,36062,5569,20.2,(X),(X),(X),21.4,(X),(X),(X),16.7,(X),(X),(X)
1400000US42003080700,42003080700,"Census Tract 807, Allegheny County, Pennsylvania",1077,93,41364,6253,91.3,6.9,42863,5935,18.5,7.8,1740,1435,3.8,3.1,17034,2951,5.9,6.2,8119,512,1.8,1.9,274,190,2.4,2.7,10708,10999,332,107,55467,13283,2.7,4.5,N,N,22.0,17.7,N,N,54.2,19.5,N,N,21.1,16.5,N,N,0.0,7.2,N,N,0.0,7.2,N,N,1768,254,26275,4090,60.6,11.1,29527,5101,18.0,9.5,20179,4646,0.0,1.4,-,**,14.7,7.6,25230,12375,0.0,1.4,-,**,0.0,1.4,-,**,6.6,4.4,15429,9912,2.5,3.2,N,N,58.1,11.1,27558,4182,20.0,(X),(X),(X),28.9,(X),(X),(X),20.5,(X),(X),(X)
1400000US42003080900,42003080900,"Census Tract 809, Allegheny County, Pennsylvania",976,79,54513,5489,91.4,2.8,50181,6785,23.4,8.1,4152,1780,14.2,3.5,17874,2329,0.9,1.4,18256,18,1.3,1.4,685,250,10.3,4.0,22056,13756,212,51,54794,14067,12.3,7.6,N,N,50.9,15.5,N,N,23.1,14.1,N,N,10.4,10.1,N,N,3.3,5.4,N,N,0.0,11.1,N,N,1769,159,31951,3840,80.7,7.3,34091,4064,13.9,6.3,22131,9209,0.6,0.9,N,N,3.9,3.1,29828,30160,0.0,1.4,-,**,0.1,0.2,N,N,0.8,0.9,N,N,1.1,1.0,36605,8188,80.6,7.3,34099,4075,34.1,(X),(X),(X),27.8,(X),(X),(X),31.8,(X),(X),(X)
1400000US42003090100,42003090100,"Census Tract 901, Allegheny County, Pennsylvania",912,77,59223,9525,72.7,6.9,67110,11226,16.3,4.7,6251,4460,23.9,5.0,15338,2777,8.9,4.4,11719,4949,4.4,2.6,2378,1636,14.5,4.7,24540,11886,385,62,71857,19166,13.5,8.4,N,N,28.6,16.3,N,N,40.5,12.1,N,N,13.0,8.6,N,N,1.0,1.8,N,N,3.4,5.5,N,N,1728,175,32345,5096,84.9,8.8,33927,5911,9.9,8.4,21767,7648,0.0,1.4,-,**,1.9,1.9,45669,54796,0.0,1.4,-,**,0.5,0.7,N,N,2.8,2.5,17539,8790,3.5,2.7,9366,3184,83.1,9.0,34502,6027,22.9,(X),(X),(X),21.3,(X),(X),(X),23.5,(X),(X),(X)
1400000US42003090200,42003090200,"Census Tract 902, Allegheny County, Pennsylvania",1318,101,56945,6250,75.6,5.9,61975,6538,20.1,5.1,7921,6383,29.9,5.5,14628,2139,6.7,4.6,6030,1987,2.1,1.9,4139,4677,18.0,4.3,15635,4725,523,90,67361,8916,13.4,6.5,N,N,34.0,10.5,N,N,31.9,11.7,N,N,11.5,6.9,N,N,7.3,5.9,N,N,1.9,3.0,N,N,2790,262,28667,3072,88.7,5.6,29147,3248,6.2,4.4,25224,12358,0.0,0.9,-,**,1.4,1.2,39888,17776,0.0,0.9,-,**,0.6,1.0,N,N,3.0,2.8,16680,19846,3.8,2.6,20395,6886,85.5,5.8,29519,3302,25.6,(X),(X),(X),28.5,(X),(X),(X),22.7,(X),(X),(X)
1400000US42003090300,42003090300,"Census Tract 903, Allegheny County, Pennsylvania",905,60,39791,3816,68.4,6.7,45945,5181,17.6,6.2,4034,2366,30.4,5.7,13760,1347,9.7,4.9,14373,7105,7.3,4.2,2121,942,14.0,4.1,9193,2217,240,56,47030,9018,37.1,14.3,N,N,29.6,11.6,N,N,17.5,9.2,N,N,7.5,4.9,N,N,0.0,9.9,N,N,8.3,12.6,N,N,1771,199,20963,2121,85.3,8.3,21934,2343,10.5,8.2,16349,4747,0.0,1.4,-,**,1.8,1.6,18416,12620,0.0,1.4,-,**,0.0,1.4,-,**,2.5,2.1,8939,8190,0.8,1.2,N,N,84.5,8.2,22109,2268,24.8,(X),(X),(X),31.7,(X),(X),(X),20.7,(X),(X),(X)
1400000US42003100500,42003100500,"Census Tract 1005, Allegheny County, Pennsylvania",959,38,50250,7020,80.3,5.6,46025,8127,17.3,5.8,1556,864,48.0,8.2,14212,1458,8.8,4.7,8080,2245,4.0,3.0,2426,1573,24.6,5.3,17861,5864,581,68,55739,10654,9.5,6.2,N,N,43.2,9.5,N,N,16.9,8.5,N,N,24.4,9.4,N,N,2.4,2.4,N,N,3.6,3.5,N,N,2368,227,22290,3942,28.6,4.0,20342,6200,65.7,5.9,24030,5114,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,5.7,4.9,12033,10332,0.5,0.8,N,N,28.6,4.0,20342,6200,47.0,(X),(X),(X),53.0,(X),(X),(X),41.4,(X),(X),(X)
1400000US42003101100,42003101100,"Census Tract 1011, Allegheny County, Pennsylvania",1262,97,48023,10375,75.7,7.5,49065,8985,16.7,5.8,18620,20599,25.8,6.6,15621,1789,4.0,2.8,8269,1415,7.8,5.5,2790,2542,11.8,5.6,14507,4748,625,89,58802,21339,30.1,12.7,22411,8614,22.2,9.5,96973,89228,29.6,10.6,59188,7336,11.2,6.5,69877,19455,6.9,5.8,74830,16390,0.0,3.9,-,**,2815,306,22122,5168,82.1,8.5,24228,5738,11.5,8.0,9934,4489,0.0,0.9,-,**,2.5,2.3,37672,19603,0.0,0.9,-,**,0.4,0.7,N,N,3.4,3.4,N,N,3.2,2.4,5087,4641,79.3,8.8,24890,5950,31.3,(X),(X),(X),40.3,(X),(X),(X),25.0,(X),(X),(X)
1400000US42003101400,42003101400,"Census Tract 1014, Allegheny County, Pennsylvania",1557,91,59129,6438,79.6,4.7,62958,7947,19.6,4.9,5307,2201,32.0,4.7,13179,1686,5.7,3.0,8853,1622,2.4,1.9,695,441,16.5,4.8,11397,4269,756,104,72226,8685,12.4,6.4,17715,7394,34.5,10.8,53366,11366,31.7,8.9,103962,14335,14.3,6.1,79209,19311,3.3,2.7,107372,23720,3.7,3.1,100696,28608,3326,275,28503,2830,84.4,3.7,28087,2377,11.8,2.5,35264,17432,0.3,0.5,N,N,1.2,1.2,33321,22591,0.0,0.7,-,**,0.4,0.6,N,N,2.0,1.9,6169,13030,3.8,2.9,10178,6517,82.3,4.0,28495,2587,21.3,(X),(X),(X),27.0,(X),(X),(X),18.2,(X),(X),(X)
1400000US42003101600,42003101600,"Census Tract 1016, Allegheny County, Pennsylvania",326,33,46181,31083,50.3,16.2,71763,56081,4.0,4.3,423,107,33.1,9.7,11780,4230,11.7,6.5,8637,1819,21.8,11.2,1506,878,16.6,6.1,14454,8332,271,36,48079,36705,48.7,18.3,N,N,40.2,17.5,N,N,3.3,3.9,N,N,6.6,6.4,N,N,0.0,8.8,N,N,1.1,1.8,N,N,949,112,17431,11307,1.1,1.5,N,N,98.9,1.5,17518,11440,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.6,1.3,N,N,0.4,0.7,N,N,32.2,(X),(X),(X),32.1,(X),(X),(X),26.1,(X),(X),(X)
1400000US42003101700,42003101700,"Census Tract 1017, Allegheny County, Pennsylvania",560,75,44491,8550,63.8,7.9,53445,12144,15.4,8.5,3477,1507,37.9,7.5,14208,2109,17.1,8.0,8596,1178,7.5,5.3,1698,1081,16.3,7.7,10373,4450,318,62,56727,12023,22.6,10.4,N,N,32.4,16.5,N,N,24.8,14.2,N,N,11.9,9.9,N,N,1.3,2.2,N,N,6.9,8.0,N,N,1494,181,17555,3073,21.5,6.4,20680,5074,76.1,7.3,16494,4360,1.0,1.1,N,N,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,1.4,1.6,12981,13337,1.1,1.4,N,N,20.4,5.7,20275,5254,36.8,(X),(X),(X),46.2,(X),(X),(X),32.2,(X),(X),(X)
1400000US42003101800,42003101800,"Census Tract 1018, Allegheny County, Pennsylvania",1111,69,71323,7201,74.2,5.4,77172,10163,22.0,6.6,4306,2586,39.7,5.3,16088,2677,3.0,3.1,8494,9569,3.6,3.0,3085,2884,24.6,6.3,21405,6590,725,82,80717,8926,12.0,5.5,N,N,22.6,9.2,N,N,37.0,9.5,N,N,13.1,7.3,N,N,14.2,7.7,N,N,1.1,1.6,N,N,2689,251,30174,3406,74.9,7.5,30773,3620,23.1,7.2,30212,9931,0.3,0.5,N,N,1.7,2.6,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,74.9,7.5,30773,3620,26.5,(X),(X),(X),30.9,(X),(X),(X),21.6,(X),(X),(X)
1400000US42003110200,42003110200,"Census Tract 1102, Allegheny County, Pennsylvania",1907,130,64690,10348,83.1,4.8,64509,12106,20.3,6.6,7055,4143,24.4,6.0,16774,2286,5.9,3.9,8020,2382,1.3,1.4,1952,946,17.2,5.7,15873,6701,953,150,84764,18257,14.9,7.6,N,N,38.8,10.4,N,N,25.1,9.4,N,N,4.5,4.6,N,N,6.8,8.9,N,N,9.9,9.3,N,N,4498,567,28116,4316,55.3,7.6,39003,7221,33.9,7.7,12712,2998,0.0,0.6,-,**,7.7,5.0,23310,23875,0.0,0.6,-,**,0.6,1.0,N,N,2.4,1.8,3828,4017,3.1,2.6,34769,15348,52.9,7.8,39371,7585,22.5,(X),(X),(X),35.2,(X),(X),(X),20.8,(X),(X),(X)
1400000US42003110600,42003110600,"Census Tract 1106, Allegheny County, Pennsylvania",1100,44,85412,10359,78.8,6.6,91851,11517,34.0,8.1,10827,7104,26.4,5.2,18584,2876,2.4,2.6,10619,3815,0.0,2.2,-,**,15.6,5.2,19926,7495,593,74,119345,17157,12.6,7.3,23141,15910,25.6,9.1,99478,39939,46.9,8.8,149850,24772,8.8,7.0,128337,71269,6.1,4.6,155103,115589,0.0,4.1,-,**,2404,259,39740,5711,82.0,6.5,43432,6579,14.3,6.6,22975,4206,0.0,1.0,-,**,1.5,1.4,45637,52143,0.0,1.0,-,**,0.0,1.0,-,**,2.2,2.1,7593,9207,1.1,1.3,N,N,81.2,6.7,43711,6690,24.1,(X),(X),(X),35.1,(X),(X),(X),20.4,(X),(X),(X)
1400000US42003111300,42003111300,"Census Tract 1113, Allegheny County, Pennsylvania",1165,120,45036,5829,80.3,6.9,46764,7108,10.6,3.6,3730,3512,24.2,6.3,11830,2044,13.9,6.7,10415,2376,6.3,4.0,3444,1273,7.2,4.8,12111,3493,469,90,58693,11838,6.8,4.5,15703,9733,35.2,12.4,31767,7387,19.2,8.7,105727,28876,26.9,11.0,56425,22680,11.9,8.7,92105,42345,0.0,5.2,-,**,2417,248,23142,3026,35.7,6.4,31619,6597,57.0,6.8,17889,2710,0.0,1.0,-,**,3.4,3.0,32363,13256,0.0,1.0,-,**,2.1,2.4,23986,15670,1.8,1.8,3425,5301,5.4,5.1,4728,1130,31.2,6.2,35412,5877,33.3,(X),(X),(X),47.3,(X),(X),(X),32.2,(X),(X),(X)
1400000US42003111400,42003111400,"Census Tract 1114, Allegheny County, Pennsylvania",620,70,31734,6412,63.1,9.4,36530,9011,9.5,4.9,12053,7661,35.6,8.5,12351,1771,14.8,7.0,8241,587,8.1,4.4,1544,1056,16.6,7.1,9528,5561,337,68,36265,9445,19.9,11.0,N,N,64.1,12.8,N,N,10.7,6.5,N,N,3.9,5.1,N,N,1.5,2.3,N,N,0.0,7.1,N,N,1304,156,15535,2984,14.1,6.5,25036,9228,73.4,7.2,13817,2763,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,2.1,3.3,N,N,10.4,5.2,16838,12211,3.1,2.3,4405,5116,12.9,5.8,26555,9632,43.1,(X),(X),(X),44.2,(X),(X),(X),38.5,(X),(X),(X)
1400000US42003111500,42003111500,"Census Tract 1115, Allegheny County, Pennsylvania",1729,137,38137,9861,67.0,6.4,39220,11020,9.4,3.7,7573,3589,27.7,6.0,12519,1367,15.0,5.0,8756,1575,7.8,4.3,636,304,15.2,5.2,38094,34345,621,128,50811,20747,14.8,7.5,N,N,51.2,12.3,N,N,17.7,10.7,N,N,9.2,7.3,N,N,6.3,7.1,N,N,0.8,1.6,N,N,3136,368,21418,5032,24.2,5.5,23205,4272,60.8,7.4,16551,5594,0.2,0.3,N,N,14.0,6.9,38740,20691,0.0,0.8,-,**,0.0,0.8,-,**,0.9,1.0,36071,31387,0.9,0.8,3682,4108,23.7,5.4,23726,4328,32.1,(X),(X),(X),28.8,(X),(X),(X),25.7,(X),(X),(X)
1400000US42003120300,42003120300,"Census Tract 1203, Allegheny County, Pennsylvania",726,68,37960,7458,65.0,8.4,38681,9065,7.4,4.2,3915,1504,42.3,8.1,14247,1449,13.5,7.1,7422,1326,10.5,6.0,1284,914,17.1,6.5,23521,8681,432,76,41783,9906,25.5,10.1,N,N,45.8,12.5,N,N,16.9,12.8,N,N,9.5,7.9,N,N,0.0,5.6,N,N,2.3,3.5,N,N,1562,199,18741,4091,3.2,2.9,18310,6910,89.5,5.2,19345,4443,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,7.3,4.3,11530,6770,3.1,4.2,N,N,3.2,2.9,18310,6910,39.7,(X),(X),(X),43.8,(X),(X),(X),34.0,(X),(X),(X)
1400000US42003120400,42003120400,"Census Tract 1204, Allegheny County, Pennsylvania",368,55,20874,4847,53.3,11.5,22053,6551,1.1,1.9,-,**,26.9,9.3,11689,1097,28.3,10.9,9080,1372,15.2,6.8,2005,885,20.9,8.4,3918,1355,180,42,29838,9004,41.1,15.4,N,N,46.7,15.6,N,N,0.0,12.9,N,N,8.9,7.3,N,N,2.2,3.4,N,N,1.1,1.9,N,N,766,110,11164,2557,2.5,2.5,7832,5698,93.6,4.6,11102,2724,2.1,3.1,N,N,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,1.8,2.9,N,N,1.8,2.9,N,N,2.5,2.5,7832,5698,39.4,(X),(X),(X),43.3,(X),(X),(X),31.8,(X),(X),(X)
