GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
1400000US42003456003,42003456003,"Census Tract 4560.03, Allegheny County, Pennsylvania",3320,296,2966,310,2830,322,136,77,110,76,17,25,9,16,146,71,133,66,13,18,0,15,0,15,0,15,0,15,0,15,18,30,190,119,1806,184,1632,198,1540,208,92,59,75,54,17,25,0,15,49,37,36,34,13,18,0,15,0,15,0,15,0,15,0,15,18,30,107,93,1514,230,1334,224,1290,218,44,39,35,37,0,15,9,16,97,60,97,60,0,15,0,15,0,15,0,15,0,15,0,15,0,15,83,63
1400000US42003456004,42003456004,"Census Tract 4560.04, Allegheny County, Pennsylvania",2243,233,1989,229,1831,218,158,161,107,110,37,54,14,21,111,78,27,35,12,19,72,77,0,10,0,10,0,10,0,10,0,10,143,90,1050,152,892,144,836,138,56,64,24,35,18,27,14,21,59,60,27,35,0,10,32,48,0,10,0,10,0,10,0,10,0,10,99,81,1193,168,1097,157,995,156,102,103,83,79,19,27,0,10,52,64,0,10,12,19,40,61,0,10,0,10,0,10,0,10,0,10,44,35
1400000US42003457100,42003457100,"Census Tract 4571, Allegheny County, Pennsylvania",701,105,472,108,446,102,26,19,20,16,5,7,1,3,76,44,76,44,0,10,0,10,0,10,0,10,5,8,101,93,24,37,23,17,382,78,282,74,275,72,7,10,6,10,0,10,1,3,27,26,27,26,0,10,0,10,0,10,0,10,0,10,48,52,24,37,1,3,319,72,190,58,171,53,19,15,14,13,5,7,0,10,49,42,49,42,0,10,0,10,0,10,0,10,5,8,53,46,0,10,22,16
1400000US42003457200,42003457200,"Census Tract 4572, Allegheny County, Pennsylvania",1812,164,1531,167,1365,155,166,85,155,88,0,10,11,17,164,74,164,74,0,10,0,10,0,10,0,10,0,10,41,34,24,22,52,44,796,106,668,103,625,95,43,31,43,31,0,10,0,10,92,58,92,58,0,10,0,10,0,10,0,10,0,10,16,18,0,10,20,23,1016,129,863,134,740,118,123,75,112,76,0,10,11,17,72,44,72,44,0,10,0,10,0,10,0,10,0,10,25,29,24,22,32,32
1400000US42003458000,42003458000,"Census Tract 4580, Allegheny County, Pennsylvania",3850,312,3398,308,3179,339,219,132,157,95,61,92,1,3,173,110,123,82,0,15,50,82,0,15,0,15,0,15,61,51,0,15,218,109,2225,223,2012,240,1922,250,90,57,68,48,21,31,1,3,50,82,0,15,0,15,50,82,0,15,0,15,0,15,55,50,0,15,108,68,1625,249,1386,219,1257,229,129,91,89,66,40,61,0,15,123,82,123,82,0,15,0,15,0,15,0,15,0,15,6,11,0,15,110,82
1400000US42003459101,42003459101,"Census Tract 4591.01, Allegheny County, Pennsylvania",715,106,676,104,609,90,67,54,67,54,0,10,0,10,23,21,23,21,0,10,0,10,0,10,0,10,0,10,0,10,7,10,9,11,380,70,371,70,320,50,51,49,51,49,0,10,0,10,4,7,4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,5,8,335,70,305,65,289,63,16,15,16,15,0,10,0,10,19,20,19,20,0,10,0,10,0,10,0,10,0,10,0,10,7,10,4,8
1400000US42003459102,42003459102,"Census Tract 4591.02, Allegheny County, Pennsylvania",3235,246,3067,253,2797,276,270,139,209,121,57,64,4,8,37,42,37,42,0,15,0,15,0,15,0,15,19,31,19,24,0,15,93,61,1694,182,1641,171,1519,178,122,72,80,53,38,57,4,8,0,15,0,15,0,15,0,15,0,15,0,15,19,31,0,15,0,15,34,37,1541,165,1426,180,1278,187,148,91,129,86,19,29,0,15,37,42,37,42,0,15,0,15,0,15,0,15,0,15,19,24,0,15,59,51
1400000US42003459201,42003459201,"Census Tract 4592.01, Allegheny County, Pennsylvania",3570,316,3049,320,2748,321,301,204,301,204,0,15,0,15,188,96,188,96,0,15,0,15,0,15,0,15,0,15,19,31,78,106,236,118,2049,259,1820,260,1651,269,169,119,169,119,0,15,0,15,75,50,75,50,0,15,0,15,0,15,0,15,0,15,0,15,70,106,84,83,1521,186,1229,195,1097,192,132,103,132,103,0,15,0,15,113,66,113,66,0,15,0,15,0,15,0,15,0,15,19,31,8,15,152,80
1400000US42003459202,42003459202,"Census Tract 4592.02, Allegheny County, Pennsylvania",516,43,476,41,446,41,30,16,28,16,0,10,2,3,21,12,21,12,0,10,0,10,0,10,0,10,0,10,3,6,0,10,16,12,199,36,189,35,172,35,17,13,15,13,0,10,2,3,3,6,3,6,0,10,0,10,0,10,0,10,0,10,0,10,0,10,7,7,317,33,287,33,274,34,13,12,13,12,0,10,0,10,18,9,18,9,0,10,0,10,0,10,0,10,0,10,3,6,0,10,9,10
1400000US42003460001,42003460001,"Census Tract 4600.01, Allegheny County, Pennsylvania",2237,195,2081,207,1886,201,195,82,155,94,40,51,0,10,84,50,84,50,0,10,0,10,0,10,0,10,0,10,0,10,52,63,20,23,1107,122,1052,124,961,121,91,46,72,49,19,22,0,10,35,30,35,30,0,10,0,10,0,10,0,10,0,10,0,10,9,13,11,18,1130,146,1029,145,925,147,104,49,83,53,21,32,0,10,49,41,49,41,0,10,0,10,0,10,0,10,0,10,0,10,43,62,9,14
1400000US42003460002,42003460002,"Census Tract 4600.02, Allegheny County, Pennsylvania",1704,171,1490,174,1359,172,131,61,102,60,22,25,7,11,70,46,70,46,0,10,0,10,0,10,0,10,0,10,0,10,14,19,130,91,906,133,818,126,760,125,58,46,51,44,0,10,7,11,36,35,36,35,0,10,0,10,0,10,0,10,0,10,0,10,14,19,38,40,798,98,672,94,599,86,73,38,51,32,22,25,0,10,34,30,34,30,0,10,0,10,0,10,0,10,0,10,0,10,0,10,92,60
1400000US42003461000,42003461000,"Census Tract 4610, Allegheny County, Pennsylvania",583,55,517,58,457,59,60,21,51,21,6,7,3,5,22,14,22,14,0,10,0,10,0,10,0,10,0,10,26,19,3,5,15,10,320,48,294,48,264,48,30,16,24,12,3,5,3,5,3,4,3,4,0,10,0,10,0,10,0,10,0,10,20,17,3,5,0,10,263,29,223,30,193,30,30,18,27,18,3,5,0,10,19,13,19,13,0,10,0,10,0,10,0,10,0,10,6,7,0,10,15,10
1400000US42003462100,42003462100,"Census Tract 4621, Allegheny County, Pennsylvania",981,152,844,141,698,131,146,63,146,63,0,10,0,10,69,47,69,47,0,10,0,10,0,10,0,10,0,10,35,43,0,10,33,29,436,102,375,95,335,83,40,38,40,38,0,10,0,10,12,19,12,19,0,10,0,10,0,10,0,10,0,10,27,42,0,10,22,24,545,102,469,96,363,97,106,40,106,40,0,10,0,10,57,42,57,42,0,10,0,10,0,10,0,10,0,10,8,13,0,10,11,17
1400000US42003462600,42003462600,"Census Tract 4626, Allegheny County, Pennsylvania",1506,211,1239,180,1011,172,228,96,162,74,54,64,12,20,195,79,195,79,0,10,0,10,0,10,0,10,0,10,40,40,32,41,0,10,686,127,605,120,529,114,76,53,50,39,26,35,0,10,67,54,67,54,0,10,0,10,0,10,0,10,0,10,7,11,7,11,0,10,820,144,634,117,482,112,152,69,112,59,28,30,12,20,128,63,128,63,0,10,0,10,0,10,0,10,0,10,33,38,25,41,0,10
1400000US42003463900,42003463900,"Census Tract 4639, Allegheny County, Pennsylvania",1310,173,1041,189,914,174,127,111,55,38,10,16,62,104,160,130,142,131,18,28,0,10,0,10,0,10,0,10,30,32,34,41,45,38,685,141,507,134,450,126,57,61,23,20,0,10,34,58,138,127,120,128,18,28,0,10,0,10,0,10,0,10,22,28,0,10,18,28,625,108,534,108,464,105,70,56,32,30,10,16,28,47,22,22,22,22,0,10,0,10,0,10,0,10,0,10,8,13,34,41,27,27
1400000US42003464300,42003464300,"Census Tract 4643, Allegheny County, Pennsylvania",1767,176,1427,172,1256,135,171,96,148,90,12,21,11,17,209,76,209,76,0,10,0,10,0,10,0,10,0,10,64,42,50,36,17,18,894,112,711,118,594,97,117,59,106,59,0,10,11,17,93,61,93,61,0,10,0,10,0,10,0,10,0,10,40,32,50,36,0,10,873,140,716,145,662,137,54,47,42,42,12,21,0,10,116,56,116,56,0,10,0,10,0,10,0,10,0,10,24,26,0,10,17,18
1400000US42003464400,42003464400,"Census Tract 4644, Allegheny County, Pennsylvania",1387,212,834,189,656,191,178,97,152,83,18,35,8,22,300,123,300,123,0,10,0,10,0,10,0,10,0,10,203,110,0,10,50,42,691,156,409,125,334,126,75,48,49,37,18,35,8,22,134,104,134,104,0,10,0,10,0,10,0,10,0,10,106,67,0,10,42,40,696,133,425,118,322,108,103,68,103,68,0,10,0,10,166,74,166,74,0,10,0,10,0,10,0,10,0,10,97,80,0,10,8,12
1400000US42003465600,42003465600,"Census Tract 4656, Allegheny County, Pennsylvania",1305,161,1030,162,925,153,105,69,37,38,20,16,48,55,177,85,177,85,0,10,0,10,0,10,0,10,0,10,37,31,13,18,48,33,610,111,498,114,449,104,49,52,10,16,9,14,30,47,77,57,77,57,0,10,0,10,0,10,0,10,0,10,17,20,0,10,18,20,695,106,532,97,476,96,56,38,27,26,11,17,18,26,100,58,100,58,0,10,0,10,0,10,0,10,0,10,20,25,13,18,30,27
1400000US42003465800,42003465800,"Census Tract 4658, Allegheny County, Pennsylvania",2022,218,1595,186,1498,179,97,61,86,59,11,16,0,10,277,127,277,127,0,10,0,10,0,10,0,10,12,17,57,41,0,10,81,65,1012,154,811,140,771,131,40,44,40,44,0,10,0,10,166,91,166,91,0,10,0,10,0,10,0,10,12,17,18,20,0,10,5,8,1010,148,784,119,727,119,57,37,46,33,11,16,0,10,111,57,111,57,0,10,0,10,0,10,0,10,0,10,39,36,0,10,76,64
1400000US42003468700,42003468700,"Census Tract 4687, Allegheny County, Pennsylvania",809,130,755,127,693,121,62,31,41,26,17,19,4,6,43,23,43,23,0,10,0,10,0,10,0,10,0,10,5,8,0,10,6,8,460,87,448,86,397,80,51,27,34,24,13,14,4,6,5,8,5,8,0,10,0,10,0,10,0,10,0,10,5,8,0,10,2,5,349,81,307,77,296,77,11,11,7,7,4,8,0,10,38,23,38,23,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,8
1400000US42003468800,42003468800,"Census Tract 4688, Allegheny County, Pennsylvania",1275,160,1014,163,924,159,90,57,83,57,6,10,1,4,191,83,191,83,0,10,0,10,0,10,0,10,0,10,0,10,36,46,34,39,631,100,526,97,463,90,63,44,56,44,6,10,1,4,72,43,72,43,0,10,0,10,0,10,0,10,0,10,0,10,8,13,25,36,644,107,488,94,461,94,27,25,27,25,0,10,0,10,119,59,119,59,0,10,0,10,0,10,0,10,0,10,0,10,28,44,9,14
1400000US42003468900,42003468900,"Census Tract 4689, Allegheny County, Pennsylvania",1638,187,1359,173,1246,173,113,75,97,73,16,23,0,10,134,106,134,106,0,10,0,10,0,10,0,10,0,10,22,32,44,64,79,47,842,156,716,139,659,138,57,44,57,44,0,10,0,10,31,35,31,35,0,10,0,10,0,10,0,10,0,10,22,32,44,64,29,25,796,128,643,108,587,114,56,42,40,36,16,23,0,10,103,91,103,91,0,10,0,10,0,10,0,10,0,10,0,10,0,10,50,34
1400000US42003469000,42003469000,"Census Tract 4690, Allegheny County, Pennsylvania",2528,134,2096,171,1763,188,333,135,304,135,10,16,19,20,142,53,142,53,0,10,0,10,0,10,0,10,0,10,35,31,18,20,237,129,1207,101,1005,120,858,125,147,99,128,100,0,10,19,20,50,34,50,34,0,10,0,10,0,10,0,10,0,10,24,26,9,14,119,72,1321,98,1091,106,905,117,186,76,176,75,10,16,0,10,92,41,92,41,0,10,0,10,0,10,0,10,0,10,11,17,9,14,118,75
1400000US42003470300,42003470300,"Census Tract 4703, Allegheny County, Pennsylvania",1702,145,1542,152,1374,152,168,84,156,85,0,10,12,16,130,57,78,44,27,24,25,25,0,10,0,10,0,10,0,10,12,18,18,23,742,105,659,105,573,105,86,49,86,49,0,10,0,10,55,38,30,26,8,14,17,22,0,10,0,10,0,10,0,10,10,17,18,23,960,113,883,111,801,113,82,43,70,43,0,10,12,16,75,42,48,35,19,20,8,13,0,10,0,10,0,10,0,10,2,5,0,10
1400000US42003470400,42003470400,"Census Tract 4704, Allegheny County, Pennsylvania",1372,185,1190,182,1052,194,138,110,138,110,0,10,0,10,57,32,57,32,0,10,0,10,0,10,0,10,0,10,11,17,71,45,43,30,762,115,671,109,605,117,66,57,66,57,0,10,0,10,39,28,39,28,0,10,0,10,0,10,0,10,0,10,0,10,37,36,15,18,610,118,519,119,447,116,72,59,72,59,0,10,0,10,18,18,18,18,0,10,0,10,0,10,0,10,0,10,11,17,34,34,28,25
1400000US42003470501,42003470501,"Census Tract 4705.01, Allegheny County, Pennsylvania",2087,204,1544,234,1244,190,300,169,239,159,0,10,61,52,430,144,403,137,0,10,27,38,0,10,0,10,0,10,41,48,5,17,67,57,1192,161,846,149,689,146,157,89,106,75,0,10,51,49,315,124,315,124,0,10,0,10,0,10,0,10,0,10,15,24,5,17,11,20,895,165,698,165,555,131,143,95,133,93,0,10,10,17,115,65,88,57,0,10,27,38,0,10,0,10,0,10,26,38,0,10,56,51
1400000US42003470502,42003470502,"Census Tract 4705.02, Allegheny County, Pennsylvania",1460,131,1356,133,1276,137,80,49,73,48,7,11,0,10,84,57,51,46,33,41,0,10,0,10,0,10,0,10,5,9,0,10,15,17,707,101,680,101,651,101,29,26,29,26,0,10,0,10,27,25,27,25,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,753,93,676,91,625,95,51,30,44,29,7,11,0,10,57,54,24,38,33,41,0,10,0,10,0,10,0,10,5,9,0,10,15,17
1400000US42003470600,42003470600,"Census Tract 4706, Allegheny County, Pennsylvania",1660,196,1472,203,1384,198,88,56,88,56,0,10,0,10,79,54,79,54,0,10,0,10,0,10,0,10,0,10,75,57,34,42,0,10,841,153,736,152,661,145,75,52,75,52,0,10,0,10,31,38,31,38,0,10,0,10,0,10,0,10,0,10,66,54,8,13,0,10,819,127,736,123,723,124,13,16,13,16,0,10,0,10,48,38,48,38,0,10,0,10,0,10,0,10,0,10,9,14,26,40,0,10
1400000US42003471000,42003471000,"Census Tract 4710, Allegheny County, Pennsylvania",776,65,668,58,580,48,88,33,74,31,0,10,14,19,40,21,40,21,0,10,0,10,0,10,0,10,0,10,27,20,18,19,23,20,407,44,350,40,296,33,54,26,46,25,0,10,8,10,9,8,9,8,0,10,0,10,0,10,0,10,0,10,20,17,10,15,18,17,369,45,318,46,284,43,34,18,28,15,0,10,6,10,31,19,31,19,0,10,0,10,0,10,0,10,0,10,7,7,8,12,5,7
1400000US42003472100,42003472100,"Census Tract 4721, Allegheny County, Pennsylvania",1393,159,866,147,760,141,106,58,106,58,0,10,0,10,326,126,147,104,126,60,53,49,0,10,0,10,0,10,56,38,29,35,116,55,698,131,403,99,329,101,74,41,74,41,0,10,0,10,176,86,56,61,75,47,45,47,0,10,0,10,0,10,17,25,22,33,80,54,695,114,463,105,431,99,32,31,32,31,0,10,0,10,150,69,91,54,51,37,8,12,0,10,0,10,0,10,39,30,7,12,36,34
1400000US42003472200,42003472200,"Census Tract 4722, Allegheny County, Pennsylvania",1508,184,952,158,833,168,119,94,119,94,0,10,0,10,386,135,131,74,224,118,31,29,0,10,0,10,0,10,135,104,2,7,33,28,778,161,511,108,458,111,53,47,53,47,0,10,0,10,193,80,105,65,80,62,8,12,0,10,0,10,0,10,72,96,2,7,0,10,730,112,441,97,375,103,66,50,66,50,0,10,0,10,193,91,26,27,144,77,23,26,0,10,0,10,0,10,63,42,0,10,33,28
1400000US42003472300,42003472300,"Census Tract 4723, Allegheny County, Pennsylvania",1100,120,885,124,797,113,88,50,46,33,14,20,28,35,164,53,113,46,34,26,11,12,0,10,6,9,0,10,47,34,0,10,4,7,594,87,516,93,470,84,46,38,18,17,0,10,28,35,55,28,36,22,12,11,7,10,0,10,0,10,0,10,19,25,0,10,4,7,506,82,369,79,327,74,42,31,28,24,14,20,0,10,109,38,77,34,22,19,4,6,0,10,6,9,0,10,28,24,0,10,0,10
1400000US42003472400,42003472400,"Census Tract 4724, Allegheny County, Pennsylvania",1065,105,876,109,715,84,161,75,125,60,33,31,3,8,120,51,96,47,21,16,3,5,0,10,0,10,0,10,24,18,21,31,24,16,509,69,430,66,329,59,101,47,80,34,18,21,3,8,47,25,38,23,6,9,3,5,0,10,0,10,0,10,7,8,14,21,11,12,556,85,446,87,386,61,60,44,45,41,15,15,0,10,73,44,58,41,15,13,0,10,0,10,0,10,0,10,17,16,7,10,13,13
1400000US42003473100,42003473100,"Census Tract 4731, Allegheny County, Pennsylvania",2252,184,1755,210,1603,211,152,102,152,102,0,10,0,10,192,100,103,72,57,59,32,38,0,10,0,10,0,10,75,73,0,10,230,76,1250,154,983,159,917,152,66,52,66,52,0,10,0,10,99,72,26,30,57,59,16,28,0,10,0,10,0,10,63,72,0,10,105,57,1002,147,772,148,686,145,86,68,86,68,0,10,0,10,93,59,77,53,0,10,16,26,0,10,0,10,0,10,12,19,0,10,125,59
1400000US42003473200,42003473200,"Census Tract 4732, Allegheny County, Pennsylvania",1571,184,1175,158,1029,147,146,61,140,57,6,14,0,10,248,96,162,91,67,42,19,22,0,10,0,10,0,10,73,41,0,10,75,38,799,115,552,98,477,93,75,40,72,39,3,7,0,10,172,83,99,75,54,37,19,22,0,10,0,10,0,10,19,22,0,10,56,32,772,111,623,114,552,104,71,36,68,34,3,7,0,10,76,33,63,35,13,20,0,10,0,10,0,10,0,10,54,34,0,10,19,22
1400000US42003473300,42003473300,"Census Tract 4733, Allegheny County, Pennsylvania",2692,246,2147,248,1909,262,238,99,223,90,15,23,0,15,341,132,166,107,100,61,75,54,0,15,0,15,0,15,118,83,14,23,72,55,1224,128,951,138,892,148,59,46,59,46,0,15,0,15,175,90,68,56,57,48,50,47,0,15,0,15,0,15,64,72,0,15,34,33,1468,198,1196,187,1017,190,179,77,164,75,15,23,0,15,166,89,98,82,43,35,25,29,0,15,0,15,0,15,54,42,14,23,38,36
1400000US42003473401,42003473401,"Census Tract 4734.01, Allegheny County, Pennsylvania",1817,205,1330,196,1225,192,105,52,85,46,0,10,20,19,258,87,131,74,78,41,49,36,0,10,0,10,27,23,79,62,23,25,100,54,1047,125,754,107,721,106,33,23,33,23,0,10,0,10,160,73,70,58,41,33,49,36,0,10,0,10,18,19,28,45,23,25,64,48,770,146,576,130,504,123,72,38,52,31,0,10,20,19,98,52,61,46,37,30,0,10,0,10,0,10,9,14,51,46,0,10,36,22
1400000US42003473402,42003473402,"Census Tract 4734.02, Allegheny County, Pennsylvania",1932,143,1555,144,1462,144,93,53,93,53,0,10,0,10,174,74,37,30,86,61,51,38,0,10,0,10,0,10,77,52,0,10,126,73,1017,103,827,108,786,109,41,29,41,29,0,10,0,10,103,53,37,30,42,36,24,31,0,10,0,10,0,10,36,28,0,10,51,47,915,97,728,111,676,111,52,32,52,32,0,10,0,10,71,39,0,10,44,32,27,24,0,10,0,10,0,10,41,41,0,10,75,56
1400000US42003473500,42003473500,"Census Tract 4735, Allegheny County, Pennsylvania",1805,152,1476,161,1348,147,128,75,128,75,0,10,0,10,173,65,29,26,65,47,79,43,0,10,0,10,6,11,36,35,0,10,114,55,1025,99,825,113,794,113,31,25,31,25,0,10,0,10,122,56,21,23,39,40,62,31,0,10,0,10,6,11,17,19,0,10,55,35,780,98,651,99,554,104,97,64,97,64,0,10,0,10,51,31,8,13,26,23,17,20,0,10,0,10,0,10,19,20,0,10,59,35
1400000US42003473601,42003473601,"Census Tract 4736.01, Allegheny County, Pennsylvania",1868,144,1522,163,1388,155,134,81,117,76,17,18,0,10,96,46,80,42,16,18,0,10,0,10,0,10,0,10,33,36,9,13,208,73,1049,106,878,118,817,119,61,51,61,51,0,10,0,10,52,32,43,29,9,14,0,10,0,10,0,10,0,10,15,21,9,13,95,54,819,97,644,102,571,92,73,44,56,40,17,18,0,10,44,30,37,28,7,11,0,10,0,10,0,10,0,10,18,25,0,10,113,59
1400000US42003473602,42003473602,"Census Tract 4736.02, Allegheny County, Pennsylvania",1952,160,1715,169,1524,192,191,108,125,75,13,21,53,76,144,72,115,68,12,20,17,27,0,10,0,10,0,10,4,9,0,10,89,60,1030,127,916,116,786,117,130,83,70,47,13,21,47,72,78,60,49,49,12,20,17,27,0,10,0,10,0,10,0,10,0,10,36,36,922,130,799,144,738,150,61,43,55,44,0,10,6,12,66,48,66,48,0,10,0,10,0,10,0,10,0,10,4,9,0,10,53,46
1400000US42003474101,42003474101,"Census Tract 4741.01, Allegheny County, Pennsylvania",1815,123,1536,127,1430,133,106,77,106,77,0,10,0,10,141,79,48,55,52,53,41,37,0,10,0,10,0,10,7,10,0,10,131,59,1029,87,903,85,845,91,58,41,58,41,0,10,0,10,52,34,11,16,22,26,19,21,0,10,0,10,0,10,7,10,0,10,67,41,786,85,633,83,585,82,48,37,48,37,0,10,0,10,89,57,37,40,30,33,22,24,0,10,0,10,0,10,0,10,0,10,64,46
1400000US42003474102,42003474102,"Census Tract 4741.02, Allegheny County, Pennsylvania",1514,136,1308,144,1202,131,106,88,106,88,0,10,0,10,62,39,26,26,27,22,9,14,0,10,0,10,0,10,0,10,26,26,118,54,835,93,694,103,678,101,16,16,16,16,0,10,0,10,39,28,12,17,18,17,9,14,0,10,0,10,0,10,0,10,11,16,91,43,679,104,614,108,524,91,90,87,90,87,0,10,0,10,23,21,14,17,9,13,0,10,0,10,0,10,0,10,0,10,15,21,27,23
1400000US42003474201,42003474201,"Census Tract 4742.01, Allegheny County, Pennsylvania",1064,93,917,98,886,96,31,19,21,19,0,10,10,10,51,28,25,18,11,11,15,18,0,10,0,10,0,10,0,10,8,9,88,38,600,61,520,61,499,60,21,14,11,13,0,10,10,10,25,17,16,14,5,7,4,7,0,10,0,10,0,10,0,10,8,9,47,25,464,72,397,72,387,71,10,11,10,11,0,10,0,10,26,22,9,11,6,9,11,16,0,10,0,10,0,10,0,10,0,10,41,25
1400000US42003474202,42003474202,"Census Tract 4742.02, Allegheny County, Pennsylvania",2136,155,1781,148,1737,147,44,38,44,38,0,10,0,10,127,80,50,59,11,17,66,55,0,10,0,10,0,10,9,13,0,10,219,78,1188,110,998,122,972,121,26,24,26,24,0,10,0,10,106,69,38,47,11,17,57,50,0,10,0,10,0,10,0,10,0,10,84,49,948,125,783,104,765,107,18,19,18,19,0,10,0,10,21,23,12,19,0,10,9,14,0,10,0,10,0,10,9,13,0,10,135,65
1400000US42003474203,42003474203,"Census Tract 4742.03, Allegheny County, Pennsylvania",2134,143,1818,158,1705,152,113,68,113,68,0,10,0,10,174,72,46,37,91,55,37,34,0,10,0,10,0,10,0,10,38,30,104,48,1178,116,978,113,935,110,43,36,43,36,0,10,0,10,115,52,25,29,60,35,30,28,0,10,0,10,0,10,0,10,22,23,63,40,956,104,840,98,770,96,70,39,70,39,0,10,0,10,59,40,21,24,31,32,7,12,0,10,0,10,0,10,0,10,16,18,41,38
1400000US42003475101,42003475101,"Census Tract 4751.01, Allegheny County, Pennsylvania",2255,184,1662,216,1508,203,154,98,150,96,0,10,4,7,415,131,116,92,245,102,54,43,0,10,0,10,15,24,13,21,0,10,150,74,1156,144,823,141,801,139,22,27,19,25,0,10,3,6,220,94,71,66,124,62,25,29,0,10,0,10,0,10,0,10,0,10,113,66,1099,149,839,158,707,142,132,85,131,85,0,10,1,2,195,89,45,65,121,60,29,32,0,10,0,10,15,24,13,21,0,10,37,33
1400000US42003475102,42003475102,"Census Tract 4751.02, Allegheny County, Pennsylvania",935,79,692,91,597,75,95,54,95,54,0,10,0,10,165,66,135,67,28,25,2,5,0,10,0,10,10,14,8,10,9,10,51,30,499,68,367,76,303,62,64,40,64,40,0,10,0,10,91,47,89,49,0,10,2,5,0,10,0,10,10,14,0,10,9,10,22,19,436,41,325,49,294,48,31,21,31,21,0,10,0,10,74,34,46,25,28,25,0,10,0,10,0,10,0,10,8,10,0,10,29,22
1400000US42003475200,42003475200,"Census Tract 4752, Allegheny County, Pennsylvania",2337,215,1972,215,1768,209,204,82,195,86,0,10,9,15,175,58,97,48,42,34,21,20,15,22,0,10,0,10,11,18,59,69,120,67,1251,131,1006,134,914,132,92,55,92,55,0,10,0,10,97,47,71,41,11,17,7,10,8,12,0,10,0,10,11,18,44,67,93,62,1086,129,966,134,854,128,112,42,103,44,0,10,9,15,78,43,26,24,31,30,14,19,7,11,0,10,0,10,0,10,15,16,27,26
1400000US42003475301,42003475301,"Census Tract 4753.01, Allegheny County, Pennsylvania",2139,214,1701,230,1615,222,86,67,75,65,0,10,11,19,244,128,30,33,214,123,0,10,0,10,0,10,0,10,17,26,17,27,160,87,1011,169,797,172,797,172,0,10,0,10,0,10,0,10,96,75,14,22,82,71,0,10,0,10,0,10,0,10,0,10,17,27,101,65,1128,129,904,144,818,143,86,67,75,65,0,10,11,19,148,82,16,25,132,78,0,10,0,10,0,10,0,10,17,26,0,10,59,60
1400000US42003475303,42003475303,"Census Tract 4753.03, Allegheny County, Pennsylvania",1924,128,1519,154,1437,161,82,55,82,55,0,10,0,10,236,82,90,54,128,74,18,22,0,10,0,10,7,12,33,39,16,18,113,58,1008,77,854,88,809,96,45,31,45,31,0,10,0,10,89,45,23,20,66,39,0,10,0,10,0,10,7,12,0,10,0,10,58,38,916,109,665,102,628,101,37,30,37,30,0,10,0,10,147,57,67,52,62,43,18,22,0,10,0,10,0,10,33,39,16,18,55,37
1400000US42003475304,42003475304,"Census Tract 4753.04, Allegheny County, Pennsylvania",3195,227,2632,244,2366,245,266,123,266,123,0,15,0,15,332,112,100,57,188,86,44,47,0,15,0,15,0,15,0,15,10,17,221,130,1473,152,1187,149,1062,152,125,62,125,62,0,15,0,15,168,85,43,35,105,71,20,30,0,15,0,15,0,15,0,15,10,17,108,72,1722,157,1445,177,1304,178,141,78,141,78,0,15,0,15,164,87,57,49,83,54,24,39,0,15,0,15,0,15,0,15,0,15,113,83
1400000US42003475401,42003475401,"Census Tract 4754.01, Allegheny County, Pennsylvania",1884,140,1581,143,1439,139,142,74,64,45,35,39,43,57,186,61,90,49,56,33,32,28,8,12,0,10,0,10,50,75,10,14,57,37,940,94,795,95,732,90,63,33,32,27,14,21,17,28,96,42,51,30,37,29,0,10,8,12,0,10,0,10,1,5,0,10,48,33,944,109,786,106,707,98,79,55,32,37,21,23,26,30,90,48,39,35,19,21,32,28,0,10,0,10,0,10,49,75,10,14,9,13
