route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
022-164,1609-Collier-Weekday-25,3059-1386623,Inbound-McCOY TO DOWNTOWN,1,022 -039,0220046
024-164,1609-Collier-Weekday-25,3060-1386637,Inbound-WEST PARK DOWNTOWN,1,024 -052,0240152
020-164,1609-Collier-Weekday-25,3061-1386706,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -009,0200048
022-164,1609-Collier-Weekday-25,3063-1386617,Inbound-McCOY TO DOWNTOWN,1,022 -038,0220046
024-164,1609-Collier-Weekday-25,3064-1386581,Inbound-WEST PARK DOWNTOWN,1,020 -007,0240152
020-164,1609-Collier-Weekday-25,3066-1386712,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -010,0200048
022-164,1609-Collier-Weekday-25,3068-1386509,Inbound-McCOY TO DOWNTOWN,1,022 -040,0220046
024-164,1609-Collier-Weekday-25,3069-1386583,Inbound-WEST PARK DOWNTOWN,1,020 -008,0240152
022-164,1609-Collier-Weekday-25,3072-1386610,Inbound-McCOY TO DOWNTOWN,1,026 -068,0220046
020-164,1609-Collier-Weekday-25,3073-1386714,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -011,0200048
024-164,1609-Collier-Weekday-25,3075-1386522,Inbound-WEST PARK DOWNTOWN,1,024 -055,0240152
022-164,1609-Collier-Weekday-25,3078-1386582,Inbound-McCOY TO DOWNTOWN,1,022 -041,0220046
020-164,1609-Collier-Weekday-25,3079-1386556,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -012,0200048
024-164,1609-Collier-Weekday-25,3082-1386675,Inbound-WEST PARK DOWNTOWN,1,022 -042,0240152
022-164,1609-Collier-Weekday-25,3083-1386584,Inbound-McCOY TO DOWNTOWN,1,022 -043,0220046
020-164,1609-Collier-Weekday-25,3085-1386553,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -013,0200048
022-164,1609-Collier-Weekday-25,3086-1386585,Inbound-McCOY TO DOWNTOWN,1,022 -044,0220046
020-164,1609-Collier-Weekday-25,3087-1386520,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -014,0200048
024-164,1609-Collier-Weekday-25,3088-1386582,Inbound-WEST PARK DOWNTOWN,1,022 -041,0240152
022-164,1609-Collier-Weekday-25,3089-1386675,Inbound-McCOY TO DOWNTOWN,1,022 -042,0220046
020-164,1609-Collier-Weekday-25,3090-1386525,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -015,0200048
022-164,1609-Collier-Weekday-25,3091-1386584,Inbound-McCOY TO DOWNTOWN,1,022 -043,0220046
020-164,1609-Collier-Weekday-25,3092-1386556,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -012,0200048
024-164,1609-Collier-Weekday-25,3093-1386585,Inbound-WEST PARK DOWNTOWN,1,022 -044,0240152
022-164,1609-Collier-Weekday-25,3094-1386582,Inbound-McCOY TO DOWNTOWN,1,022 -041,0220046
020-164,1609-Collier-Weekday-25,3096-1386553,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -013,0200048
022-164,1609-Collier-Weekday-25,3098-1386584,Inbound-McCOY TO DOWNTOWN,1,022 -043,0220046
020-164,1609-Collier-Weekday-25,3099-1386525,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -015,0200048
024-164,1609-Collier-Weekday-25,3100-1386585,Inbound-WEST PARK DOWNTOWN,1,022 -044,0240152
022-164,1609-Collier-Weekday-25,3102-1386556,Inbound-McCOY TO DOWNTOWN,1,020 -012,0220046
020-164,1609-Collier-Weekday-25,3104-1386555,Inbound-KENNEDY-GROVETON TO DOWNTOWN,1,020 -016,0200048
022-164,1609-Collier-Weekday-25,3106-1386585,Inbound-McCOY TO DOWNTOWN,1,022 -044,0220046
022-164,1609-Collier-Weekday-25,3111-1386575,Inbound-McCOY TO DOWNTOWN,1,022 -045,0220046
022-164,1609-Collier-Weekday-25,3112-1386575,Inbound-McCOY TO DOWNTOWN,1,022 -045,0220046
027-164,1609-Collier-Weekday-25,3114-1386504,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -075,0270033
026-164,1609-Collier-Weekday-25,3115-1386507,Inbound-CHARTIERS TO DOWNTOWN,1,026 -061,0260034
026-164,1609-Collier-Weekday-25,3116-1386510,Inbound-CHARTIERS TO DOWNTOWN,1,026 -062,0260034
027-164,1609-Collier-Weekday-25,3117-1386515,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -076,0270033
027-164,1609-Collier-Weekday-25,3118-1386516,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -077,0270033
026-164,1609-Collier-Weekday-25,3119-1386521,Inbound-CHARTIERS TO DOWNTOWN,1,026 -063,0260034
027-164,1609-Collier-Weekday-25,3120-1386504,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -075,0270033
026-164,1609-Collier-Weekday-25,3121-1386507,Inbound-CHARTIERS TO DOWNTOWN,1,026 -061,0260034
027-164,1609-Collier-Weekday-25,3122-1386528,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -078,0270033
026-164,1609-Collier-Weekday-25,3123-1386510,Inbound-CHARTIERS TO DOWNTOWN,1,026 -062,0260034
027-164,1609-Collier-Weekday-25,3124-1386515,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -076,0270033
026-164,1609-Collier-Weekday-25,3125-1386529,Inbound-CHARTIERS TO DOWNTOWN,1,026 -064,0260034
027-164,1609-Collier-Weekday-25,3126-1386516,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -077,0270033
026-164,1609-Collier-Weekday-25,3127-1386507,Inbound-CHARTIERS TO DOWNTOWN,1,026 -061,0260034
027-164,1609-Collier-Weekday-25,3128-1386528,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -078,0270033
026-164,1609-Collier-Weekday-25,3129-1386510,Inbound-CHARTIERS TO DOWNTOWN,1,026 -062,0260034
027-164,1609-Collier-Weekday-25,3130-1386613,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -079,0270033
026-164,1609-Collier-Weekday-25,3131-1386606,Inbound-CHARTIERS TO DOWNTOWN,1,026 -065,0260034
027-164,1609-Collier-Weekday-25,3132-1386601,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -080,0270033
026-164,1609-Collier-Weekday-25,3133-1386604,Inbound-CHARTIERS TO DOWNTOWN,1,026 -066,0260034
027-164,1609-Collier-Weekday-25,3134-1386613,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -079,0270033
026-164,1609-Collier-Weekday-25,3135-1386606,Inbound-CHARTIERS TO DOWNTOWN,1,026 -065,0260034
027-164,1609-Collier-Weekday-25,3136-1386614,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -082,0270033
026-164,1609-Collier-Weekday-25,3137-1386609,Inbound-CHARTIERS TO DOWNTOWN,1,026 -070,0260034
027-164,1609-Collier-Weekday-25,3138-1386624,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -083,0270033
026-164,1609-Collier-Weekday-25,3139-1386610,Inbound-CHARTIERS TO DOWNTOWN,1,026 -068,0260034
027-164,1609-Collier-Weekday-25,3140-1386626,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -084,0270033
026-164,1609-Collier-Weekday-25,3141-1386609,Inbound-CHARTIERS TO DOWNTOWN,1,026 -070,0260034
027-164,1609-Collier-Weekday-25,3142-1386624,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -083,0270033
026-164,1609-Collier-Weekday-25,3143-1386610,Inbound-CHARTIERS TO DOWNTOWN,1,026 -068,0260034
027-164,1609-Collier-Weekday-25,3144-1386621,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -086,0270033
026-164,1609-Collier-Weekday-25,3145-1386663,Inbound-CHARTIERS TO DOWNTOWN,1,026 -072,0260034
027-164,1609-Collier-Weekday-25,3146-1386626,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -084,0270033
026-164,1609-Collier-Weekday-25,3147-1386624,Inbound-CHARTIERS TO DOWNTOWN,1,027 -083,0260034
027-164,1609-Collier-Weekday-25,3148-1386621,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -086,0270033
026-164,1609-Collier-Weekday-25,3149-1386663,Inbound-CHARTIERS TO DOWNTOWN,1,026 -072,0260034
026-164,1609-Collier-Weekday-25,3150-1386625,Inbound-CHARTIERS TO DOWNTOWN,1,027 -087,0260034
027-164,1609-Collier-Weekday-25,3151-1386573,Inbound-FAIRYWOOD TO DOWNTOWN,1,027 -088,0270033
026-164,1609-Collier-Weekday-25,3152-1386721,Inbound-CHARTIERS TO DOWNTOWN,1,027 -089,0260034
026-164,1609-Collier-Weekday-25,3153-1386574,Inbound-CHARTIERS TO DOWNTOWN,1,026 -074,0260034
040-164,1609-Collier-Weekday-25,3154-1386431,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -208,0400035
040-164,1609-Collier-Weekday-25,3155-1386432,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -209,0400035
040-164,1609-Collier-Weekday-25,3156-1386431,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -208,0400035
040-164,1609-Collier-Weekday-25,3157-1386432,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -209,0400035
040-164,1609-Collier-Weekday-25,3158-1386431,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -208,0400035
040-164,1609-Collier-Weekday-25,3159-1386432,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -209,0400035
040-164,1609-Collier-Weekday-25,3160-1386431,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -208,0400035
040-164,1609-Collier-Weekday-25,3161-1386726,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -210,0400035
040-164,1609-Collier-Weekday-25,3162-1386590,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -211,0400035
040-164,1609-Collier-Weekday-25,3163-1386726,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -210,0400035
040-164,1609-Collier-Weekday-25,3164-1386590,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -211,0400035
040-164,1609-Collier-Weekday-25,3165-1386680,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -212,0400035
040-164,1609-Collier-Weekday-25,3166-1386591,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -213,0400035
040-164,1609-Collier-Weekday-25,3167-1386681,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -214,0400035
040-164,1609-Collier-Weekday-25,3168-1386591,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -213,0400035
040-164,1609-Collier-Weekday-25,3169-1386681,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -214,0400035
040-164,1609-Collier-Weekday-25,3170-1386433,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -215,0400035
040-164,1609-Collier-Weekday-25,3171-1386681,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -214,0400035
040-164,1609-Collier-Weekday-25,3172-1386433,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -215,0400035
040-164,1609-Collier-Weekday-25,3173-1386682,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -216,0400035
040-164,1609-Collier-Weekday-25,3175-1386682,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -216,0400035
040-164,1609-Collier-Weekday-25,3176-1386667,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -217,0400035
040-164,1609-Collier-Weekday-25,3177-1386667,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -217,0400035
040-164,1609-Collier-Weekday-25,3178-1386651,Inbound-MOUNT WASHINGTON TO DOWNTOWN-PENN STATION,1,040 -218,0400035
036-164,1609-Collier-Weekday-25,3180-1386423,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -133,0360010
036-164,1609-Collier-Weekday-25,3181-1386424,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -134,0360010
036-164,1609-Collier-Weekday-25,3182-1386425,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -135,0360010
036-164,1609-Collier-Weekday-25,3183-1386426,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -136,0360010
036-164,1609-Collier-Weekday-25,3184-1386423,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -133,0360010
036-164,1609-Collier-Weekday-25,3185-1386424,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -134,0360010
036-164,1609-Collier-Weekday-25,3186-1386425,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -135,0360010
036-164,1609-Collier-Weekday-25,3190-1386654,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -137,0360010
036-164,1609-Collier-Weekday-25,3192-1386652,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -138,0360010
036-164,1609-Collier-Weekday-25,3194-1386615,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -139,0360010
036-164,1609-Collier-Weekday-25,3196-1386655,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -140,0360010
036-164,1609-Collier-Weekday-25,3198-1386618,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -141,0360010
036-164,1609-Collier-Weekday-25,3200-1386661,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -142,0360010
036-164,1609-Collier-Weekday-25,3201-1386618,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -141,0360010
036-164,1609-Collier-Weekday-25,3202-1386428,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -143,0360010
036-164,1609-Collier-Weekday-25,3204-1386427,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -144,0360010
036-164,1609-Collier-Weekday-25,3205-1386618,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -141,0360010
036-164,1609-Collier-Weekday-25,3206-1386428,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -143,0360010
036-164,1609-Collier-Weekday-25,3208-1386429,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -145,0360010
036-164,1609-Collier-Weekday-25,3210-1386428,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -143,0360010
036-164,1609-Collier-Weekday-25,3211-1386429,Inbound-BANKSVILLE TO DOWNTOWN,1,036 -145,0360010
041-164,1609-Collier-Weekday-25,3214-1386392,Inbound-BOWER HILL TO DOWNTOWN,1,041 -219,0410027
041-164,1609-Collier-Weekday-25,3215-1386393,Inbound-BOWER HILL TO DOWNTOWN,1,041 -220,0410027
041-164,1609-Collier-Weekday-25,3216-1386397,Inbound-BOWER HILL TO DOWNTOWN,1,041 -221,0410027
041-164,1609-Collier-Weekday-25,3217-1386401,Inbound-BOWER HILL TO DOWNTOWN,1,041 -222,0410027
041-164,1609-Collier-Weekday-25,3218-1386404,Inbound-BOWER HILL TO DOWNTOWN,1,041 -223,0410027
041-164,1609-Collier-Weekday-25,3219-1386409,Inbound-BOWER HILL TO DOWNTOWN,1,041 -224,0410027
041-164,1609-Collier-Weekday-25,3221-1386685,Inbound-BOWER HILL TO DOWNTOWN,1,041 -225,0410027
041-164,1609-Collier-Weekday-25,3222-1386393,Inbound-BOWER HILL TO DOWNTOWN,1,041 -220,0410027
041-164,1609-Collier-Weekday-25,3223-1386397,Inbound-BOWER HILL TO DOWNTOWN,1,041 -221,0410027
041-164,1609-Collier-Weekday-25,3224-1386401,Inbound-BOWER HILL TO DOWNTOWN,1,041 -222,0410027
041-164,1609-Collier-Weekday-25,3227-1386620,Inbound-BOWER HILL TO DOWNTOWN,1,041 -226,0410027
041-164,1609-Collier-Weekday-25,3228-1386685,Inbound-BOWER HILL TO DOWNTOWN,1,041 -225,0410027
041-164,1609-Collier-Weekday-25,3231-1386684,Inbound-BOWER HILL TO DOWNTOWN,1,041 -227,0410027
041-164,1609-Collier-Weekday-25,3233-1386687,Inbound-BOWER HILL TO DOWNTOWN,1,041 -228,0410027
041-164,1609-Collier-Weekday-25,3234-1386620,Inbound-BOWER HILL TO DOWNTOWN,1,041 -226,0410027
041-164,1609-Collier-Weekday-25,3236-1386693,Inbound-BOWER HILL TO DOWNTOWN,1,041 -229,0410027
041-164,1609-Collier-Weekday-25,3237-1386684,Inbound-BOWER HILL TO DOWNTOWN,1,041 -227,0410027
041-164,1609-Collier-Weekday-25,3238-1386687,Inbound-BOWER HILL TO DOWNTOWN,1,041 -228,0410027
041-164,1609-Collier-Weekday-25,3240-1386692,Inbound-BOWER HILL TO DOWNTOWN,1,041 -230,0410027
041-164,1609-Collier-Weekday-25,3241-1386693,Inbound-BOWER HILL TO DOWNTOWN,1,041 -229,0410027
041-164,1609-Collier-Weekday-25,3243-1386686,Inbound-BOWER HILL TO DOWNTOWN,1,041 -231,0410027
041-164,1609-Collier-Weekday-25,3245-1386689,Inbound-BOWER HILL TO DOWNTOWN,1,041 -232,0410027
041-164,1609-Collier-Weekday-25,3247-1386699,Inbound-BOWER HILL TO DOWNTOWN,1,041 -233,0410027
041-164,1609-Collier-Weekday-25,3249-1386391,Inbound-BOWER HILL TO DOWNTOWN,1,041 -234,0410027
041-164,1609-Collier-Weekday-25,3250-1386694,Inbound-BOWER HILL TO DOWNTOWN,1,041 -235,0410027
041-164,1609-Collier-Weekday-25,3251-1386686,Inbound-BOWER HILL TO DOWNTOWN,1,041 -231,0410027
041-164,1609-Collier-Weekday-25,3252-1386395,Inbound-BOWER HILL TO DOWNTOWN,1,041 -236,0410027
041-164,1609-Collier-Weekday-25,3253-1386689,Inbound-BOWER HILL TO DOWNTOWN,1,041 -232,0410027
041-164,1609-Collier-Weekday-25,3254-1386400,Inbound-BOWER HILL TO DOWNTOWN,1,041 -237,0410027
041-164,1609-Collier-Weekday-25,3256-1386699,Inbound-BOWER HILL TO DOWNTOWN,1,041 -233,0410027
041-164,1609-Collier-Weekday-25,3258-1386631,Inbound-BOWER HILL TO DOWNTOWN,1,041 -238,0410027
041-164,1609-Collier-Weekday-25,3260-1386696,Inbound-BOWER HILL TO DOWNTOWN,1,041 -239,0410027
041-164,1609-Collier-Weekday-25,3263-1386400,Inbound-BOWER HILL TO DOWNTOWN,1,041 -237,0410027
041-164,1609-Collier-Weekday-25,3266-1386696,Inbound-BOWER HILL TO DOWNTOWN,1,041 -239,0410027
041-164,1609-Collier-Weekday-25,3268-1386701,Inbound-BOWER HILL TO DOWNTOWN,1,041 -240,0410027
041-164,1609-Collier-Weekday-25,3270-1386698,Inbound-BOWER HILL TO DOWNTOWN,1,041 -241,0410027
041-164,1609-Collier-Weekday-25,3271-1386701,Inbound-BOWER HILL TO DOWNTOWN,1,041 -240,0410027
041-164,1609-Collier-Weekday-25,3272-1386698,Inbound-BOWER HILL TO DOWNTOWN,1,041 -241,0410027
039-164,1609-Collier-Weekday-25,3275-1386530,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -185,0390028
039-164,1609-Collier-Weekday-25,3276-1386531,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -186,0390028
039-164,1609-Collier-Weekday-25,3277-1386532,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -187,0390028
039-164,1609-Collier-Weekday-25,3278-1386533,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -188,0390028
039-164,1609-Collier-Weekday-25,3279-1386530,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -185,0390028
039-164,1609-Collier-Weekday-25,3280-1386534,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -189,0390028
039-164,1609-Collier-Weekday-25,3281-1386531,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -186,0390028
039-164,1609-Collier-Weekday-25,3282-1386535,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -190,0390028
039-164,1609-Collier-Weekday-25,3283-1386532,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -187,0390028
039-164,1609-Collier-Weekday-25,3284-1386536,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -191,0390028
039-164,1609-Collier-Weekday-25,3285-1386537,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -192,0390028
039-164,1609-Collier-Weekday-25,3286-1386533,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -188,0390028
039-164,1609-Collier-Weekday-25,3287-1386538,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -193,0390028
039-164,1609-Collier-Weekday-25,3288-1386530,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -185,0390028
039-164,1609-Collier-Weekday-25,3289-1386534,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -189,0390028
039-164,1609-Collier-Weekday-25,3290-1386531,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -186,0390028
039-164,1609-Collier-Weekday-25,3291-1386535,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -190,0390028
039-164,1609-Collier-Weekday-25,3292-1386532,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -187,0390028
039-164,1609-Collier-Weekday-25,3293-1386536,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -191,0390028
039-164,1609-Collier-Weekday-25,3294-1386537,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -192,0390028
039-164,1609-Collier-Weekday-25,3295-1386538,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -193,0390028
039-164,1609-Collier-Weekday-25,3296-1386534,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -189,0390028
039-164,1609-Collier-Weekday-25,3297-1386671,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -194,0390028
039-164,1609-Collier-Weekday-25,3298-1386554,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -195,0390028
039-164,1609-Collier-Weekday-25,3299-1386671,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -194,0390028
039-164,1609-Collier-Weekday-25,3300-1386554,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -195,0390028
039-164,1609-Collier-Weekday-25,3301-1386674,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -196,0390028
039-164,1609-Collier-Weekday-25,3302-1386554,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -195,0390028
039-164,1609-Collier-Weekday-25,3303-1386674,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -196,0390028
039-164,1609-Collier-Weekday-25,3304-1386673,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -197,0390028
039-164,1609-Collier-Weekday-25,3305-1386676,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -198,0390028
039-164,1609-Collier-Weekday-25,3306-1386552,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -199,0390028
039-164,1609-Collier-Weekday-25,3307-1386539,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -200,0390028
039-164,1609-Collier-Weekday-25,3308-1386673,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -197,0390028
039-164,1609-Collier-Weekday-25,3309-1386676,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -198,0390028
039-164,1609-Collier-Weekday-25,3311-1386540,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -201,0390028
039-164,1609-Collier-Weekday-25,3313-1386539,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -200,0390028
039-164,1609-Collier-Weekday-25,3317-1386544,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -205,0390028
039-164,1609-Collier-Weekday-25,3320-1386679,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -206,0390028
039-164,1609-Collier-Weekday-25,3321-1386544,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -205,0390028
039-164,1609-Collier-Weekday-25,3323-1386544,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -205,0390028
039-164,1609-Collier-Weekday-25,3324-1386635,Inbound-BROOKLINE TO DOWNTOWN-PENN STATION,1,039 -207,0390028
024-164,1609-Collier-Weekday-25,3326-1386506,Inbound-WEST PARK TO DOWNTOWN,1,024 -046,0240151
024-164,1609-Collier-Weekday-25,3327-1386513,Inbound-WEST PARK TO DOWNTOWN,1,024 -047,0240151
024-164,1609-Collier-Weekday-25,3328-1386523,Inbound-WEST PARK TO DOWNTOWN,1,024 -048,0240151
024-164,1609-Collier-Weekday-25,3329-1386526,Inbound-WEST PARK-PICKFORD TO DOWNTOWN,1,024 -049,0240153
024-164,1609-Collier-Weekday-25,3330-1386506,Inbound-WEST PARK-PICKFORD TO DOWNTOWN,1,024 -046,0240153
024-164,1609-Collier-Weekday-25,3331-1386513,Inbound-WEST PARK-PICKFORD TO DOWNTOWN,1,024 -047,0240153
024-164,1609-Collier-Weekday-25,3332-1386523,Inbound-WEST PARK-PICKFORD TO DOWNTOWN,1,024 -048,0240153
024-164,1609-Collier-Weekday-25,3333-1386526,Inbound-WEST PARK-PICKFORD TO DOWNTOWN,1,024 -049,0240153
024-164,1609-Collier-Weekday-25,3335-1386588,Inbound-WEST PARK TO DOWNTOWN,1,024 -050,0240151
024-164,1609-Collier-Weekday-25,3338-1386592,Inbound-WEST PARK TO DOWNTOWN,1,024 -051,0240151
024-164,1609-Collier-Weekday-25,3341-1386677,Inbound-WEST PARK TO DOWNTOWN,1,024 -053,0240151
024-164,1609-Collier-Weekday-25,3342-1386592,Inbound-WEST PARK TO DOWNTOWN,1,024 -051,0240151
024-164,1609-Collier-Weekday-25,3344-1386664,Inbound-WEST PARK TO DOWNTOWN,1,024 -054,0240151
024-164,1609-Collier-Weekday-25,3346-1386594,Inbound-WEST PARK TO DOWNTOWN,1,024 -056,0240151
024-164,1609-Collier-Weekday-25,3348-1386598,Inbound-WEST PARK TO DOWNTOWN,1,024 -057,0240151
024-164,1609-Collier-Weekday-25,3349-1386594,Inbound-WEST PARK TO DOWNTOWN,1,024 -056,0240151
024-164,1609-Collier-Weekday-25,3350-1386598,Inbound-WEST PARK TO DOWNTOWN,1,024 -057,0240151
024-164,1609-Collier-Weekday-25,3352-1386597,Inbound-WEST PARK TO DOWNTOWN,1,024 -058,0240151
024-164,1609-Collier-Weekday-25,3354-1386599,Inbound-WEST PARK TO DOWNTOWN,1,024 -059,0240151
024-164,1609-Collier-Weekday-25,3355-1386597,Inbound-WEST PARK TO DOWNTOWN,1,024 -058,0240151
024-164,1609-Collier-Weekday-25,3357-1386678,Inbound-WEST PARK TO DOWNTOWN,1,024 -060,0240151
029-164,1609-Collier-Weekday-25,3360-1386375,Inbound-ROBINSON TO DOWNTOWN,1,029 -090,0290026
029-164,1609-Collier-Weekday-25,3361-1386376,Inbound-ROBINSON TO DOWNTOWN,1,029 -091,0290026
029-164,1609-Collier-Weekday-25,3362-1386377,Inbound-ROBINSON TO DOWNTOWN,1,029 -092,0290026
029-164,1609-Collier-Weekday-25,3363-1386378,Inbound-ROBINSON TO DOWNTOWN,1,029 -093,0290026
